ID3v2.3,MP3,Premiere Anna Odd Concept,,,,,,<int Value>,,,<map[string]interface {} Value>,a74a7c5ca326de64c4b0d2af69624a11f603b0e6,
ID3v2.3,MP3,Unmissable (ANNA Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,0a111f961df8a4d542e42441a022220ed34a68f5,

ID3v2.3,MP3,Colours,,,,,,<int Value>,,,<map[string]interface {} Value>,840e801acf7d95d0a9a63f5ef143a56a0517fe11,
ID3v2.3,MP3,Same Place Same Time,,,,,,<int Value>,,,<map[string]interface {} Value>,c6e64e202bb326adb9dfd5e62d391ad6326d484b,
ID3v2.3,MP3,So Long feat. J.U.D.G.E,,,,,,<int Value>,,,<map[string]interface {} Value>,bd42e6cbe25b9c94edcf5f8eb0f5623fddbfaf4e,
ID3v2.3,MP3,Sounds Of Colours,,,,,,<int Value>,,,<map[string]interface {} Value>,72d7f1440fc1f4ec421a4ea23df74dc011cd88f6,
ID3v2.3,MP3,Textures,,,,,,<int Value>,,,<map[string]interface {} Value>,9afed2675c76643d6c041ce515af131808686666,
ID3v2.3,MP3,The Secret Garden,,,,,,<int Value>,,,<map[string]interface {} Value>,0adacbb7dbb01687d18feea02086ceaba8e42ec2,
ID3v2.3,MP3,Welcome To The Jungle,,,,,,<int Value>,,,<map[string]interface {} Value>,3bfa450706c12c7bb38066b864a03a5023eebdf4,

ID3v2.4,MP3,Ellen Allien - Butterfly (Aux 88 RMX),,,,,,<int Value>,,,<map[string]interface {} Value>,74c2c5127df8eb7ba05fefa22d5c3c4272fb64fa,
ID3v2.3,MP3,Ellen Allien - Butterfly,,,,,,<int Value>,,,<map[string]interface {} Value>,9f3f687c51d6ec744cde0c3aad2b5dee2d7c1c09,
ID3v2.3,MP3,Ellen Allien - Come To Me,,,,,,<int Value>,,,<map[string]interface {} Value>,f7e1e3ae44d7721c6aae8aa731f3772fd9b60ce1,
ID3v2.4,MP3,Ellen Allien - Freak The Night (Radio Slave Acapella FX),,,,,,<int Value>,,,<map[string]interface {} Value>,3beb59022c5c9bf27baefc1910ba1ae84e4a849b,
ID3v2.3,MP3,Ellen Allien - Lou,,,,,,<int Value>,,,<map[string]interface {} Value>,22fcd0ad7e95a1f1736c566c723276ef1a4c0c80,
ID3v2.3,MP3,Ellen Allien Remix for Shinedoe Panomanic 3min cut,,,,,,<int Value>,,,<map[string]interface {} Value>,944d8468f18f83e74aeb6a257f4f331b0a626eff,
ID3v2.3,MP3,High,,,,,,<int Value>,,,<map[string]interface {} Value>,fb243e0982ecd7cb6cf71f77991691f674460160,

ID3v2.3,MP3,Download Felix Da Housecat Frankie Meets Pauline,,,,,,<int Value>,,,<map[string]interface {} Value>,bb7e4bc699a61413e45c8f42cdc8a88f70ff5107,
ID3v2.3,MP3,ILLNoize (BLAKKOUTMIX),,,,,,<int Value>,,,<map[string]interface {} Value>,a08e5060045dc7a0b9d8afb3cdf967bd18b25d96,
ID3v2.3,MP3,Queer Feat. Romina Cohn (Dave The Hustler Remix)[Nest HQ Premiere],,,,,,<int Value>,,,<map[string]interface {} Value>,c0cd3fa9589642701fd3f6d017f53eeb4ad2003f,
ID3v2.3,MP3,Silver Screen - Felix da Housecat (ORIGINAL),,,,,,<int Value>,,,<map[string]interface {} Value>,4b1d7b8668d4264270745aa3610ed2dea62c6a32,
ID3v2.3,MP3,Sinner Winner (Green Velvet Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,14981f744d047c69659df6072a9c3419a38ca1d3,

ID3v2.3,MP3,Skin LP Preview,,,,,,<int Value>,,,<map[string]interface {} Value>,69a8dce9edcf7e12f927118b1a462fe528eef828,
ID3v2.3,MP3,Some Minds feat. Andrew Wyatt,,,,,,<int Value>,,,<map[string]interface {} Value>,19ac131486c3854149a4f5f6c1f3dc9f0a01f456,
ID3v2.3,MP3,Tennis Court ( ft. Lorde ),,,,,,<int Value>,,,<map[string]interface {} Value>,0b1bd72d864c86ff0a1c7b1b02d36b2a588d8c10,
ID3v2.3,MP3,Turning (Collarbones ),,,,,,<int Value>,,,<map[string]interface {} Value>,b9a1b7564883e238551668b55cc5a55e896ff077,

ID3v2.3,MP3,Bad Aura,,,,,,<int Value>,,,<map[string]interface {} Value>,5b2e88d5772790adc2c381efaaad43ccf2e67c1f,
ID3v2.3,MP3,Call It Love (If You Want To)[Feat. Lawrence Hart],,,,,,<int Value>,,,<map[string]interface {} Value>,79672a5933bfdb31a2f545adf7341731818ee4d1,
ID3v2.3,MP3,Close ft Scuba - Beam Me Up (George Fitzgerald Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,8e02157f0451f1c7656afe86aca1935d60bb397d,
ID3v2.3,MP3,Crystallise (feat Lawrence Hart),,,,,,<int Value>,,,<map[string]interface {} Value>,eba4ba8d73bc23f689276fc5d733a2738390f726,
ID3v2.3,MP3,Dense & Pika -Colt (George FitzGerald Remix) BBCR1 Radio Rip,,,,,,<int Value>,,,<map[string]interface {} Value>,a3df91d5ac6bb04e25458c1a0ac4b89fc6bf3b32,
ID3v2.3,MP3,Full Circle (feat Boxed In),,,,,,<int Value>,,,<map[string]interface {} Value>,548a47d2e2a8ba05fea9645680b933e4b8f41045,
ID3v2.3,MP3,Laszlo Dancehall - Plimton (GF Remix) - MMAKEM13,,,,,,<int Value>,,,<map[string]interface {} Value>,4aab764a7f7f21dd43889927d205f20a32522740,

ID3v2.4,MP3,1 - Synopsis (Intro),,,,,,<int Value>,,,<map[string]interface {} Value>,c7789ad1f2a707ff2df24bf8b0715f0f1a329595,
ID3v2.3,MP3,10 - Monomodule (Outro),,,,,,<int Value>,,,<map[string]interface {} Value>,ac8e0c938c7c9ea7d8f12d7962d1164fe1daeeb1,
ID3v2.4,MP3,2 - The Ones feat Nick Maurer,,,,,,<int Value>,,,<map[string]interface {} Value>,f22ed22e2e209a66e9ba06e26d49adbe1bf2bd39,
ID3v2.4,MP3,3 - Be Right Back,,,,,,<int Value>,,,<map[string]interface {} Value>,cab17942ecd75dccd78612e8829ea6d82ad39b3f,
ID3v2.4,MP3,4 - Microluxe (808 Instrumental mix),,,,,,<int Value>,,,<map[string]interface {} Value>,d49abc82d462775f7af73b5595722290259c2127,
ID3v2.3,MP3,5 - So Good (Original Mix),,,,,,<int Value>,,,<map[string]interface {} Value>,2457957e1a66d8b1b34abae6197d60b210a76126,
ID3v2.3,MP3,6 - Symbiosis (Interlude),,,,,,<int Value>,,,<map[string]interface {} Value>,3fc9e1941653d86068d33c3255276c84bc537e6e,
ID3v2.3,MP3,7- We Got It (with FreakMe & Synesthyzer),,,,,,<int Value>,,,<map[string]interface {} Value>,bc0b2c6a9ca570257e110a88351020f54150efb6,
ID3v2.3,MP3,8 - Memories (Get Physical Edition),,,,,,<int Value>,,,<map[string]interface {} Value>,4ad11ed56d8fd97e17def5123971ba94a40aba52,
ID3v2.3,MP3,9 - 30 Degrees,,,,,,<int Value>,,,<map[string]interface {} Value>,85e3b92872aa3a86b726e0bae85cbd38d46e01db,

ID3v2.3,MP3,Baloo,,,,,,<int Value>,,,<map[string]interface {} Value>,0977a6697f3b13b0779eb2d048a759e8f4a1dd90,
ID3v2.3,MP3,Crazy,,,,,,<int Value>,,,<map[string]interface {} Value>,1c7f484ed6757dd1b33702195e3df8ad41c5bd9c,
ID3v2.3,MP3,Ikki,,,,,,<int Value>,,,<map[string]interface {} Value>,80273eef3be876d0be3ab495428879e10683c8e4,
ID3v2.3,MP3,One Time Game,,,,,,<int Value>,,,<map[string]interface {} Value>,cf812e95d6492ed1dd62779d452c3ec748dd43a8,
